,bottleid,datetime,station,status,light,temperature,colour,odour,dirt,pH_rws_total_insitu,senshte,foam,ole,e,geldhd,salinity_rws,oxygen,aou_percent,wind_speed,wind_direction,pressure_air,chloride_gvol,sulfate_gvol,nitrite_gvol,nitrate_gvol,ammonia_gvol,phosphate_gvol,doc_gvol,silicate_gvol,lat,lon,depth,station_bottleid,doc_vol,nitrate_vol,nitrite_vol,ammonia_vol,din_vol,silicate_vol,phosphate_vol,sulfate_vol,chloride_vol,silicate_vol_unc,phosphate_vol_unc,nitrate_vol_unc,nitrite_vol_unc,ammonia_vol_unc,doc_vol_unc,salinity_nioz,datfile_stem,salinity,gid,rgb,datenum,day_of_year,dic,dic_std,dic_count,dic_poisoned,alkalinity,alkalinity_std,alkalinity_count,emf0,emf0_std,emf0_count,pH_vindta_free_lab,pH_vindta_free_lab_std,pH_vindta_free_lab_count,pH_vindta_temperature,pH_vindta_temperature_std,pH_vindta_temperature_count,alkalinity_poisoned,pH_spectro_total_lab,pH_spectro_total_lab_std,pH_spectro_total_lab_count,pH_spectro_temperature,density_nutrients,doc,nitrate,nitrite,ammonia,din,silicate,phosphate,sulfate,chloride,pH_calc12_total_25,pH_calc12_total_insitu,fco2_calc12_insitu,pH_calc12_total_20,pH_vindta_total_25,pH_vindta_total_20,pH_spectro_total_25,pH_spectro_total_20,pH_spectro_total_insitu,fco2_calc13s_insitu,fco2_calc23s_insitu,fco2_calc13v_insitu,fco2_calc23v_insitu,pH_vindta_total_insitu,dic_flag,alkalinity_flag,pH_spectro_flag,pH_vindta_flag,something_flag
218,2019003257,2/12/2019 11:22,GOERE2,Authorised,,5.57,0,0,0,7.91,-350,0,0,,,30.92,9.46,92.24,9.5,221,1032.9,17000,2500,0.0072,0.4364,0.1087,21.5,1.1582,0.4904,51.84694444,3.916666667,3.5,GOERE2_2019003257,96.43148552,31.15617317,0.514034021,7.760485848,39.43069304,17.46127826,0.694135895,26025.40079,479528.3697,2.619191739,0.173533974,9.346851952,0.154210206,1.164072877,19.2862971,30.92,GOERE2_2019003257,30.92,2,[[0.999 0.111 0.111]],737102.4736,43,2263.295357,,1,2261.034323,2386.75282,,1,645.2752996,,1,7.808999791,,1,25,,1,2384.368451,7.7095219,0.000770963,4,25,1.020844143,94.46249575,30.52000973,0.503538199,7.602028087,38.62557601,17.10474452,0.679962656,25494.0002,469737.1024,7.712386828,8.000550058,469.6882756,7.783532346,7.704411698,7.775272277,7.7095219,7.780489122,7.996686709,473.3663218,473.1357315,479.9874831,479.3395187,7.991219471,2,2,2,2,2
219,2019003258,2/12/2019 10:39,GOERE6,Authorised,,5.51,0,0,0,7.91,-350,0,0,,,30.8,9.4,91.6,9.3,235,1032.4,16000,2400,0.0085,0.4515,0.1082,22,1.3,0.5024,51.86972222,3.873611111,3.5,GOERE6_2019003258,108.2377233,32.23421675,0.606845719,7.724789041,40.56585151,17.88855261,0.71027859,24984.38476,451320.8186,2.683282891,0.177569648,9.670265024,0.182053716,1.158718356,21.64754467,30.8,GOERE6_2019003258,30.8,2,[[0.72 0.08 0.08]],737102.4438,43,2264.153604,,1,2261.891712,2384.512204,,1,645.0055045,,1,7.804439309,,1,25,,1,2382.130074,7.71887528,0.000514201,4,25,1.020753332,106.0371002,31.57885038,0.594507704,7.567733358,39.74109144,17.52485351,0.69583764,24476.41754,442144.8399,7.706007016,7.994601997,476.6786204,7.77699664,7.703409926,7.774233371,7.71887528,7.790025664,8.007602315,460.2649265,461.2724827,480.0507691,479.8415459,7.991042966,2,2,2,2,2
220,2019003259,2/14/2019 16:58,NOORDWK2,Available,,5.68,0,0,0,7.93,-350,0,0,,,25.66,9.95,93.99,0.4,44,1032.2,14000,2000,0.0159,1.0957,0.0968,27.6,1.4359,1.0271,52.26138889,4.406111111,3.5,NOORDWK2_2019003259,119.5527284,78.22598292,1.135158463,6.910901841,86.27204322,36.57112338,0.891076777,20820.32063,394905.7163,5.485668506,0.222769194,23.46779488,0.340547539,1.036635276,23.91054568,,,25.66,3,[[0.84 0.42 0.84]],737104.7069,45,2326.969503,,1,2324.644858,2424.858607,,1,644.2956171,,1,7.802581827,,1,25,,1,2422.436171,7.715954304,0.001423421,4,25,1.016868668,117.5694877,76.92830487,1.116327505,6.796258019,84.84089039,35.96445098,0.876294849,20474.93573,388354.6898,7.70595204,7.989794243,513.4316728,7.776172532,7.710462923,7.780714638,7.715954304,7.786336631,7.999910859,499.6656684,500.429525,507.1664122,507.5158116,7.993980141,2,2,2,2,2
221,2019003260,2/14/2019 16:17,NOORDWK10,Authorised,,5.93,0,0,0,8.04,-350,0,0,,,31.48,13.07,129.14,2.7,100,1032.4,17000,2500,0.0064,0.3969,0.0585,18.5,0.8935,0.4029,52.30222222,4.3025,3.5,NOORDWK10_2019003260,74.39261985,28.33612542,0.45691913,4.176526422,32.96957097,14.34573616,0.597279723,26025.40079,479528.3697,2.151860424,0.149319931,8.500837626,0.137075739,0.626478963,14.87852397,31.48,NOORDWK10_2019003260,31.48,3,[[0.66 0.33 0.66]],737104.6785,45,2234.15297,,1,2231.921049,2366.103086,,1,646.1846188,,1,7.84296432,,1,25,,1,2363.739347,7.742528995,0.0003911,4,25,1.021268003,72.84338648,27.74602291,0.447403746,4.089549863,32.28297652,14.04698484,0.584841316,25483.41935,469542.1459,7.729572753,8.013195221,449.6057939,7.801078929,7.739226407,7.810803322,7.742528995,7.814167336,8.026227953,434.0183312,435.0157025,437.9320878,438.6810389,8.022722943,2,2,2,2,2
222,2019003261,2/14/2019 15:14,NOORDWK20,Authorised,,6.11,0,0,0,7.94,-350,0,0,,,32.13,9.42,93.85,2.4,191,1032.8,,,0.0053,0.3209,0.0456,16.1,0.9318,0.3133,52.34166667,4.175,3.5,NOORDWK20_2019003261,77.5814697,22.91021075,0.378386154,3.255548801,26.54414571,11.15542104,0.519794786,,,1.673313156,0.129948697,6.873063225,0.113515846,0.48833232,15.51629394,32.13,NOORDWK20_2019003261,32.13,3,[[0.54 0.27 0.54]],737104.6347,45,2215.78479,,1,2213.571219,2356.505243,,1,646.3644699,,1,7.855301358,,1,25,,1,2354.151092,7.76161364,0.007463919,4,25,1.021760141,75.9292388,22.42229839,0.37032777,3.186216287,25.97884244,10.91784716,0.508724862,,,7.744750027,8.026594676,430.9579901,7.816601351,7.750954184,7.822798795,7.76161364,7.833651562,8.043733264,411.5922532,412.8666892,423.724288,424.2041738,8.032445227,2,2,2,2,2
223,2019003262,2/14/2019 11:47,NOORDWK70,Authorised,,7.16,0,0,0,7.97,-350,0,0,,,34.84,8.94,92.91,6.3,202,1033.9,,,0.0066,0.0725,0.0014,11.8,0.6655,0.0848,52.56944444,3.531388889,3.5,NOORDWK70_2019003262,55.40938837,5.176037019,0.471197853,0.09995106,5.747185931,3.019405377,0.380967607,,,0.452910806,0.095241902,1.552811106,0.141359356,0.014992659,11.08187767,34.84,NOORDWK70_2019003262,34.84,3,[[0.36 0.18 0.36]],737104.491,45,2142.577677,,1,2140.437239,2307.639134,,1,647.1413648,,1,7.896324378,,1,25,,1,2305.333801,7.790092716,0.000922975,4,25,1.023813842,54.1205697,5.055642744,0.460237822,0.097626205,5.613506771,2.949174209,0.372106326,,,7.776166609,8.043436189,398.1833123,7.848715483,7.788759227,7.861406716,7.790092716,7.862758992,8.05751704,383.2879459,384.36819,384.6848221,385.6648478,8.056124521,2,2,2,2,2
224,2019003263,2/14/2019 1:52,TERSLG10,Authorised,,5.97,0,0,0,7.92,-350,0,0,,,32.78,9.35,92.28,12.4,232,1031.3,18000,2600,0.0128,0.2212,0.0233,12.5,0.8473,0.1875,53.46111111,5.100833333,3.5,TERSLG10_2019003263,70.54601768,15.79226743,0.91383826,1.663471207,18.3695769,6.676161652,0.403567381,27066.41682,507735.9209,1.001424248,0.100891845,4.737680229,0.274151478,0.249520681,14.10920354,32.78,TERSLG10_2019003263,32.78,4,[[0.284 0.71  0.994]],737104.0778,45,2205.780043,,1,2203.576467,2356.631526,,1,646.525838,,1,7.873242195,,1,25,,1,2354.277249,7.77347012,0.000381145,4,25,1.022252449,69.01036802,15.44850047,0.893945777,1.627260673,17.96970692,6.530834591,0.394782503,26477.23354,496683.4969,7.761957655,8.047087,406.8724936,7.834158561,7.767909674,7.840085224,7.77347012,7.845740042,8.058496956,394.2758339,395.1342812,400.3050158,400.7545126,8.052627689,2,2,2,2,2
225,2019003264,2/13/2019 22:33,TERSLG50,Authorised,,6.53,0,0,0,7.92,-350,0,0,,,34.75,8.97,91.79,12.6,229,1030.7,,,-0.0003,0.0868,0.0002,17,0.7764,0.1553,53.7675,4.766944444,3.5,TERSLG50_2019003264,64.64289877,6.1969657,0,0.014278723,6.189826339,5.529642158,0.548851638,,,0.829446324,0.137212909,1.85908971,0,0.002141808,12.92857975,34.75,TERSLG50_2019003264,34.75,4,[[0.24 0.6  0.84]],737103.9396,44,2161.250232,,1,2159.091141,2317.050719,,1,647.1410218,,1,7.866737455,,1,25,,1,2314.735983,7.76260598,0.000541682,4,25,1.023745588,63.14351879,6.053228236,0,0.01394753,6.046254471,5.401383139,0.536121126,,,7.754302056,8.030372276,413.1136221,7.82648769,7.759261202,7.831422625,7.76260598,7.834821773,8.03852306,403.8417856,404.4968322,407.5448662,407.9394079,8.035004293,2,2,2,2,2
226,2019003265,2/13/2019 18:37,TERSLG100,Authorised,,6.76,0,0,0,7.94,-350,0,0,,,34.77,8.95,92.15,9.6,215,1029.8,,,-0.0005,0.0644,0.0007,16.5,0.8262,0.1456,54.14944444,4.341944444,3.5,TERSLG100_2019003265,68.78923617,4.597748745,0,0.04997553,4.612027468,5.184262062,0.532708943,,,0.777639309,0.133177236,1.379324624,0,0.007496329,13.75784723,34.77,TERSLG100_2019003265,34.77,4,[[0.2 0.5 0.7]],737103.7757,44,2158.137186,,1,2155.981205,2319.447276,,1,647.1450554,,1,7.881173611,,1,25,,1,2317.130146,7.778789884,0.002499073,4,25,1.023760755,67.19268719,4.491038284,0,0.048815634,4.504985608,5.063939046,0.520345149,,,7.766668692,8.039791451,403.7878759,7.839067856,7.773677491,7.846081741,7.778789884,7.851275317,8.051944745,390.615057,391.5575606,396.1132427,396.6645032,8.046575735,2,2,2,2,2
227,2019003266,2/13/2019 15:43,TERSLG135,Authorised,,6.75,0,0,0,7.96,-350,0,0,,,34.64,8.91,91.67,10.3,233,1028.3,,,0.0012,0.0392,0.0034,16.4,0.8242,0.1412,54.41555556,4.041111111,3.5,TERSLG135_2019003266,68.6227166,2.798629671,0.085672337,0.242738288,3.127040296,5.027594801,0.529480403,,,0.75413922,0.132370101,0.839588901,0.025701701,0.036410743,13.72454332,34.64,TERSLG135_2019003266,34.64,4,[[0.16 0.4  0.56]],737103.6549,44,2160.082697,,1,2157.924773,2322.079674,,1,647.1686448,,1,7.883262705,,1,25,,1,2319.759914,7.770710383,0.000267836,4,25,1.023662172,67.03648772,2.733938743,0.083692002,0.23712734,3.054758085,4.911380864,0.51724135,,,7.769483603,8.04290366,401.2958704,7.841924224,7.775896869,7.848330763,7.770710383,7.843056221,8.043589216,399.9516435,400.048616,394.3099062,394.8122272,8.049052121,2,2,2,2,2
228,2019004228,3/11/2019 0:00,WALCRN2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.54888889,3.410833333,3.5,WALCRN2_2019004228,,,,,,,,,,,,,,,,,,,1,[[0.72 0.36 0.12]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
229,2019004229,10/30/2019 13:14,WALCRN20,Authorised,,14.41,0,0,0,8.01,-350,0,0,0.346207367,,34.69,7.16,86.85,12.9,79,1025.2,,,0.0019,0.022,0.0166,7.6,0.8837,0.0814,51.65861111,3.220555556,3.5,WALCRN20_2019004229,73.57667394,1.570659509,0.135647867,1.185133993,2.891441369,2.898344312,0.245368967,,,0.434751647,0.061342242,0.471197853,0.04069436,0.177770099,14.71533479,,,34.69,1,[[0.54 0.27 0.09]],737362.5514,303,,,0,,,,0,,,0,,,0,,,0,,,,,,1.023700088,71.87327112,1.534296547,0.132507429,1.157696485,2.824500461,2.831243591,0.239688333,,,,,,,,,,,,,,,,,9,9,9,9,9
230,2019004230,10/30/2019 9:24,WALCRN70,Authorised,,15.25,0,0,0,8.02,-350,0,0,0.179074323,,35.04,7.07,87.43,12.6,98,1026.1,,,0.0009,0.0159,0.0052,4.2,0.8091,0.0573,51.95694444,2.679166667,3.5,WALCRN70_2019004230,67.36549381,1.135158463,0.064254253,0.371246793,1.570659509,2.040235001,0.13559864,,,0.30603525,0.03389966,0.340547539,0.019276276,0.055687019,13.47309876,,,35.04,1,[[0.36 0.18 0.06]],737362.3917,303,,,0,,,,0,,,0,,,0,,,0,,,,,,1.023965528,65.78882975,1.108590506,0.062750406,0.362557901,1.533898814,1.992484068,0.132425005,,,,,,,,,,,,,,,,,9,9,9,9,9
231,2019004231,3/11/2019 0:00,SCHOUWN10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,51.72,3.495277778,3.5,SCHOUWN10_2019004231,,,,,,,,,,,,,,,,,,,1,[[1.  0.5 0. ]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
232,2019004232,10/30/2019 17:50,GOERE2,Authorised,,13.31,0,0,0,7.92,-350,0,0,,,31.4,7.13,82.93,14.3,102,1024.4,18000,2500,0.0117,0.2287,0.1038,22.4,1.2871,0.3472,51.84694444,3.916666667,3.5,GOERE2_2019004232,107.1636721,16.32771953,0.835305284,7.410657139,24.57368196,12.36247107,0.723192746,26025.40079,507735.9209,1.85437066,0.180798187,4.89831586,0.250591585,1.111598571,21.43273442,,,31.4,2,[[0.999 0.111 0.111]],737362.7431,303,,,0,,,,0,,,0,,,0,,,0,,,,,,1.021207444,104.9382011,15.98864132,0.817958476,7.256759811,24.0633596,12.10573928,0.708174182,25484.93055,497191.7546,,,,,,,,,,,,,,,9,9,9,9,9
233,2019004233,10/30/2019 18:20,GOERE6,Authorised,,13.37,0,0,0,7.94,-350,0,0,,,31.05,7.16,83.12,12.1,89,1024.3,18000,2600,0.0102,0.2408,0.0947,21.9,1.124,0.3556,51.86972222,3.873611111,3.5,GOERE6_2019004233,93.5840008,17.19158226,0.728214863,6.760975251,24.68077238,12.66156311,0.707050051,27066.41682,507735.9209,1.899234467,0.176762513,5.157474679,0.218464459,1.014146288,18.71680016,,,31.05,2,[[0.72 0.08 0.08]],737362.7639,303,,,0,,,,0,,,0,,,0,,,0,,,,,,1.020942528,91.66431824,16.83893245,0.713277039,6.622287803,24.17449729,12.40183729,0.692546379,26511.20516,497320.7668,,,,,,,,,,,,,,,9,9,9,9,9
234,2019004234,3/11/2019 0:00,NOORDWK2,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.26138889,4.406111111,3.5,NOORDWK2_2019004234,,,,,,,,,,,,,,,,,,,3,[[0.84 0.42 0.84]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
235,2019004235,3/11/2019 0:00,NOORDWK10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.30222222,4.3025,3.5,NOORDWK10_2019004235,,,,,,,,,,,,,,,,,,,3,[[0.66 0.33 0.66]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
236,2019004236,3/11/2019 0:00,NOORDWK20,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.34166667,4.175,3.5,NOORDWK20_2019004236,,,,,,,,,,,,,,,,,,,3,[[0.54 0.27 0.54]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
237,2019004237,3/11/2019 0:00,NOORDWK70,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,52.56944444,3.531388889,3.5,NOORDWK70_2019004237,,,,,,,,,,,,,,,,,,,3,[[0.36 0.18 0.36]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
238,2019004238,3/11/2019 0:00,TERSLG10,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,53.46111111,5.100833333,3.5,TERSLG10_2019004238,,,,,,,,,,,,,,,,,,,4,[[0.284 0.71  0.994]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
239,2019004239,3/11/2019 0:00,TERSLG50,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,53.7675,4.766944444,3.5,TERSLG50_2019004239,,,,,,,,,,,,,,,,,,,4,[[0.24 0.6  0.84]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
240,2019004240,3/11/2019 0:00,TERSLG100,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,54.14944444,4.341944444,3.5,TERSLG100_2019004240,,,,,,,,,,,,,,,,,,,4,[[0.2 0.5 0.7]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
241,2019004241,3/11/2019 0:00,TERSLG135,Authorised,,,,,,,,,,,,,,,,,,,,,,,,,,54.41555556,4.041111111,3.5,TERSLG135_2019004241,,,,,,,,,,,,,,,,,,,4,[[0.16 0.4  0.56]],737129,70,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
242,2019004561,4/1/2019 15:04,NOORDWK2,Available,,8.29,0,0,0,7.9,-350,0,0,4.40454,,30.76,8.53,88.58,7.7,102,1019.3,,,0.0069,0.5156,0.0493,18.9,1.1083,0.2853,52.26138889,4.406111111,3.5,NOORDWK2_2019004561,92.27682214,36.81054741,0.492615937,3.519705173,40.82286852,10.15844757,0.61019388,,,1.523767135,0.15254847,11.04316422,0.147784781,0.527955776,18.45536443,30.76,NOORDWK2_2019004561,30.76,3,[[0.84 0.42 0.84]],737150.6278,91,2251.323522,,1,2249.074448,2390.753673,,1,646.3166285,,1,7.850266797,,1,25,,1,2388.365308,7.759937103,0.000585145,4,25,1.020723063,90.40338707,36.0632073,0.482614683,3.448246935,39.99406891,9.952207351,0.597805518,,,7.754870779,8.0029383,472.8996324,7.826795697,7.747936385,7.819589349,7.759937103,7.831817397,8.007583438,466.4515147,466.8748146,481.8581113,481.2651903,7.994911732,2,2,2,2,2
243,2019004562,4/1/2019 15:51,NOORDWK10,Available,,8.27,0,0,0,7.94,-350,0,0,0.44238,,30.21,8.88,91.55,5.2,104,1018.6,,,0.007,0.5723,0.0402,14.6,1.2164,0.3429,52.30222222,4.3025,3.5,NOORDWK10_2019004562,101.2772051,40.85856532,0.499755298,2.870023285,44.22834391,12.20936443,0.471366701,,,1.831404664,0.117841675,12.2575696,0.14992659,0.430503493,20.25544103,30.21,NOORDWK10_2019004562,30.21,3,[[0.66 0.33 0.66]],737150.6604,91,2249.22297,,1,2246.975994,2391.852095,,1,646.2146611,,1,7.87051774,,1,25,,1,2389.462632,7.773429404,0.000653976,4,25,1.020306926,99.26150901,40.04536702,0.489808788,2.812901894,43.3480777,11.96636435,0.461985201,,,7.769742052,8.018802282,456.2460135,7.84188684,7.769062485,7.841053059,7.773429404,7.84549871,8.021979162,451.7079612,452.0079714,457.0798995,457.024815,8.017379106,2,2,2,2,2
244,2019004563,4/1/2019 16:45,NOORDWK20,Available,,8.32,0,0,0,7.96,-350,0,0,0.30339,,30.15,9.16,94.83,4.6,63,1017.8,,,0.0066,0.5613,0.0288,13.2,0.9978,0.3311,52.34166667,4.175,3.5,NOORDWK20_2019004563,83.07661566,40.07323557,0.471197853,2.056136085,42.60056951,11.78921132,0.426167154,,,1.768381698,0.106541789,12.02197067,0.141359356,0.308420413,16.61532313,30.15,NOORDWK20_2019004563,30.15,3,[[0.54 0.27 0.54]],737150.6979,91,2229.385161,,1,2227.158003,2386.759292,,1,646.2005316,,1,7.899014855,,1,25,,1,2384.374917,7.801754691,0.000731985,4,25,1.020261536,81.42678391,39.2774148,0.46184026,2.015302951,41.75455801,11.5550875,0.417703833,,,7.806521233,8.056672667,413.1824567,7.879306607,7.797657218,7.870143233,7.801754691,7.874309423,8.050958984,418.5702771,418.1965631,423.2498045,422.5497184,8.046658649,2,2,2,2,2
245,2019004564,4/1/2019 19:43,NOORDWK70,Available,,8.49,0,0,0,8.07,-350,0,0,,,34.82,9.63,103.11,5.2,82,1015.8,,,0.0008,0.0098,0.0032,7.2,0.8212,0.0098,52.56944444,3.531388889,3.5,NOORDWK70_2019004564,68.37293724,0.699657418,0.057114891,0.228459565,0.985231874,0.348940716,0.232454811,,,0.052341107,0.058113703,0.209897225,0.017134467,0.034268935,13.67458745,34.82,NOORDWK70_2019004564,34.82,3,[[0.36 0.18 0.36]],737150.8215,91,2090.091504,,1,2088.0035,2329.662677,,1,647.0847763,,1,8.03228619,,1,25,,1,2327.335342,7.934877019,0.00167647,4,25,1.023798674,66.78357668,0.683393557,0.055787229,0.223148917,0.962329703,0.340829427,0.227051292,,,7.929485389,8.181867857,278.9827901,8.004090678,7.924740681,7.999209036,7.934877019,8.009458553,8.187075364,274.7992248,275.1658112,282.7101265,282.3812986,8.17660675,2,2,2,2,2
246,2019004565,4/2/2019 9:44,TERSLG10,Available,,8.11,0,0,0,8.13,-350,0,0,0.373,,33.36,10.37,109.07,11.1,165,1004.8,,,0.0028,0.1043,0.0081,6.8,0.9233,0.0627,53.46111111,5.100833333,3.5,TERSLG10_2019004565,76.87376151,7.446353946,0.199902119,0.578288274,8.224544339,2.232508456,0.219540655,,,0.334876268,0.054885164,2.233906184,0.059970636,0.086743241,15.3747523,33.36,TERSLG10_2019004565,33.36,4,[[0.284 0.71  0.994]],737151.4056,92,2111.022594,,1,2108.91368,2350.42076,,1,646.7216612,,1,8.041361425,,1,25,,1,2348.072687,7.946363037,0.000857236,4,25,1.022691885,75.16805661,7.28113135,0.195466613,0.565456989,8.042054953,2.182972691,0.214669402,,,7.944438959,8.203442457,268.4485411,8.019203976,7.935418946,8.009981303,7.946363037,8.021048671,8.204983944,267.0059702,267.1311821,275.3049761,274.7054135,8.193670813,2,2,2,2,2
247,2019004566,4/2/2019 7:07,TERSLG50,Available,,7.26,0,0,0,7.9,-350,0,0,,,34.53,8.81,91.82,3.2,129,1006.5,,,0.0035,0.0893,0.0054,18.8,0.7826,0.1141,53.7675,4.766944444,3.5,TERSLG50_2019004566,65.15910945,6.375449735,0.249877649,0.385525516,7.0108529,4.062666904,0.606965341,,,0.609400036,0.151741335,1.912634921,0.074963295,0.057828827,13.03182189,34.53,TERSLG50_2019004566R,34.53,4,[[0.24 0.6  0.84]],737151.2965,92,2159.271036,,1,2157.113922,2314.311637,,1,647.0379305,,1,7.862459325,,1,25,,1,2311.999637,7.758196257,0.000586518,4,25,1.023578761,63.65812965,6.228587365,0.244121565,0.376644701,6.849353631,3.969080896,0.592983524,,,7.755247764,8.019870446,425.4222416,7.827434008,7.755205832,7.827283896,7.758196257,7.830323462,8.022411051,422.0134389,422.2550971,425.4635178,425.4607891,8.019268218,2,2,2,2,2
248,2019005299,2/26/2019 9:37,NOORDWK2,Cancelled,,,,,,,,,,,,,,,,,,,,,,,,,,52.26138889,4.406111111,3.5,NOORDWK2_2019005299,,,,,,,,,,,,,,,,,,,3,[[0.84 0.42 0.84]],737116.4007,57,,,0,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9
249,2019005559,4/17/2019 23:01,WALCRN2,Available,,9.61,0,0,0,8.34,-350,0,0,,3538,32.58,11.4,123.4,5.2,84,1021.7,19000,2600,0.0019,0.0168,0.0175,7.2,1.656,0.1092,51.54888889,3.410833333,3.5,WALCRN2_2019005559,137.8782076,1.199412716,0.135647867,1.249388246,2.584448829,3.888196546,0.232454811,27066.41682,535943.4721,0.583229482,0.058113703,0.359823815,0.04069436,0.187408237,27.57564152,32.58,WALCRN2_2019005559R,32.58,1,[[0.72 0.36 0.12]],737166.959,107,2016.043578,,1,2014.029548,2384.859024,,1,646.5951809,,1,8.260659324,,1,25,,1,2382.476547,8.182661143,0.000487338,4,25,1.022100951,134.8968587,1.173477742,0.132714745,1.222372648,2.528565135,3.804121836,0.227428427,26481.15805,524354.7339,8.166923249,8.407753813,154.5426912,8.24372682,8.15500198,8.231692141,8.182661143,8.259581643,8.423808011,147.461933,148.2247428,160.1037948,159.4905964,8.395494013,2,2,2,2,2
250,2019005560,4/17/2019 21:47,WALCRN20,Available,,9.55,0,0,0,8.35,-350,0,0,,,33.52,11.24,122.23,7.3,85,1021.3,,,0.0006,0.0019,0.0087,6.7,1.3506,0.0761,51.65861111,3.220555556,3.5,WALCRN20_2019005560,112.4506686,0.135647867,0.042836168,0.621124442,0.799608477,2.709631476,0.216312116,,,0.406444721,0.054078029,0.04069436,0.012850851,0.093168666,22.49013372,33.52,WALCRN20_2019005560R,33.52,1,[[0.54 0.27 0.09]],737166.9076,107,2097.395948,93.55703093,2,2095.300647,2385.835068,0.748029343,2,646.7671774,0.019288194,2,7.944090503,0.000326038,2,25,0,2,2383.451616,8.183774659,0.002017874,4,25,1.022813133,109.9425349,0.132622336,0.041880738,0.607270695,0.781773768,2.649195036,0.211487425,,,8.025954235,8.264418041,230.3210493,8.101563026,7.837956497,7.911272012,8.183774659,8.260679204,8.425806066,145.1928599,152.3501165,389.1885554,371.9750426,8.069953334,2,2,2,2,2
251,2019005561,4/17/2019 18:55,WALCRN70,Available,,9.67,0,0,0,8.14,-350,0,0,0.179021324,,35.12,9.34,102.88,3.2,51,1020.6,,,0.0004,0.0022,0.0161,7.3,1.4272,0.0325,51.95694444,2.679166667,3.5,WALCRN70_2019005561,118.8283683,0.157065951,0.028557446,1.149437186,1.335060583,1.157201353,0.23568335,,,0.173580203,0.058920838,0.047119785,0.008567234,0.172415578,23.76567365,35.12,WALCRN70_2019005561R,35.12,1,[[0.36 0.18 0.06]],737166.7882,107,2074.307084,0.681039495,2,2072.234849,2334.230623,0.004085033,2,647.2045733,1.79E-05,2,8.06980853,3.03E-07,2,25,0,2,2331.898724,7.968930164,0.001653274,4,25,1.024026208,116.0403585,0.153380792,0.027887417,1.122468524,1.303736733,1.130050524,0.230153631,,,7.9629084,8.19761571,267.3009139,8.037886647,7.961975182,8.036873791,7.968930164,8.043900333,8.203535104,262.7942367,263.2079831,268.0034741,267.9387452,8.196381761,2,2,2,2,2
252,2019005562,4/18/2019 7:59,SCHOUWN10,Available,,9.44,0,0,0,8.32,-350,0,0,0.75369453,,33.02,11.12,120.29,8.9,74,1022.3,20000,2600,0.0013,0.0082,0.0047,7.7,1.4867,0.1037,51.72,3.495277778,3.5,SCHOUWN10_2019005562,123.7823256,0.585427635,0.092811698,0.335549986,1.01378932,3.692362471,0.248597507,27066.41682,564151.0232,0.553854371,0.062149377,0.175628291,0.027843509,0.050332498,24.75646512,33.02,SCHOUWN10_2019005562R,33.02,1,[[1.  0.5 0. ]],737167.3326,108,2010.448887,,1,2008.440447,2375.225076,,1,646.6267075,,1,8.247669433,,1,25,,1,2372.852224,8.156373153,0.000940605,4,25,1.022434268,121.066292,0.572582174,0.090775223,0.328187343,0.99154474,3.6113446,0.243142776,26472.52511,551772.4133,8.156608692,8.399837328,156.7851674,8.233299257,8.142729161,8.219294206,8.156373153,8.233052403,8.399558454,156.8947831,156.8828435,163.3606151,162.6363103,8.385587099,2,2,2,2,2
