,bottleid,datetime,station,status,light,temperature,colour,odour,dirt,pH_rws_total_insitu,senshte,foam,ole,e,geldhd,salinity_rws,oxygen,aou_percent,wind_speed,wind_direction,pressure_air,chloride_gvol,sulfate_gvol,nitrite_gvol,nitrate_gvol,ammonia_gvol,phosphate_gvol,doc_gvol,silicate_gvol,lat,lon,depth,station_bottleid,doc_vol,nitrate_vol,nitrite_vol,ammonia_vol,din_vol,silicate_vol,phosphate_vol,sulfate_vol,chloride_vol,silicate_vol_unc,phosphate_vol_unc,nitrate_vol_unc,nitrite_vol_unc,ammonia_vol_unc,doc_vol_unc,salinity_nioz,datfile_stem,salinity,gid,rgb,datenum,day_of_year,dic,dic_std,dic_count,dic_poisoned,alkalinity,alkalinity_std,alkalinity_count,emf0,emf0_std,emf0_count,pH_vindta_free_lab,pH_vindta_free_lab_std,pH_vindta_free_lab_count,pH_vindta_temperature,pH_vindta_temperature_std,pH_vindta_temperature_count,alkalinity_poisoned,pH_spectro_total_lab,pH_spectro_total_lab_std,pH_spectro_total_lab_count,pH_spectro_temperature,density_nutrients,doc,nitrate,nitrite,ammonia,din,silicate,phosphate,sulfate,chloride,pH_calc12_total_25,pH_calc12_total_insitu,fco2_calc12_insitu,pH_calc12_total_20,pH_vindta_total_25,pH_vindta_total_20,pH_spectro_total_25,pH_spectro_total_20,pH_spectro_total_insitu,fco2_calc13s_insitu,fco2_calc23s_insitu,fco2_calc13v_insitu,fco2_calc23v_insitu,pH_vindta_total_insitu,dic_flag,alkalinity_flag,pH_spectro_flag,pH_vindta_flag,something_flag
274,2019006212,2019-05-16 12:09:00,SCHOUWN10,Available,,12.0,0.0,0.0,0.0,8.4,-350.0,0.0,0.0,0.515562173,,32.78,8.35,95.33,8.9,34.0,1018.6,19000.0,2500.0,0.0007,0.1612,0.0049,2.2,1.6984,0.1299,51.72,3.495277777777778,3.5,SCHOUWN10_2019006212,141.40842256007193,11.50865058573106,0.049975529838782506,0.34982870887147755,11.90845482444132,4.62524479259391,0.07102785900343833,26025.400791172182,535943.4720674725,0.6937867188890865,0.017756964750859583,3.452595175719318,0.014992658951634751,0.05247430633072163,28.281684512014387,32.78,SCHOUWN10_2019006212,32.78,1,[[1.  0.5 0. ]],737195.50625,136,1986.696708813887,,1,1984.71199681707,2393.7821438039036,,1,647.8394983284743,,1,8.318880345113056,,1,25.0,,1,2391.390753050853,8.22396993476696,0.00109746825510041,4.0,25.0,1.0222524486270133,138.33023608796194,11.258129634405202,0.048887659702752106,0.34221361791926475,11.64923091202722,4.524562204576838,0.06948172058559098,25458.87840731209,524277.02451316983,8.21885084921367,8.422245446220126,147.21769041298376,8.296034892768768,8.21716019036591,8.294341994642105,8.22396993476696,8.301206695633136,8.427502917285654,144.95442218745643,145.21433407280693,147.97149141732052,147.8844256231487,8.42055819292503,2,2,2,2,2
275,2019006213,2019-05-16 13:48:00,GOERE2,Available,,12.25,0.0,0.0,0.0,8.21,-350.0,0.0,0.0,1.166748871,,30.06,7.79,87.85,7.9,82.0,1017.9,17000.0,2400.0,0.0026,0.1684,0.0201,2.2,2.1852,0.2254,51.846944444444446,3.9166666666666665,3.5,GOERE2_2019006213,181.9392869631825,12.022684606929964,0.18562339654404933,1.4350116425136121,13.643319645987624,8.025636460744169,0.07102785900343833,24984.384759525296,479528.3697445807,1.2038454691116252,0.017756964750859583,3.606805382078989,0.0556870189632148,0.2152517463770418,36.3878573926365,30.06,GOERE2_2019006213,30.06,2,[[0.999 0.111 0.111]],737195.575,136,2158.795803406433,,1,2156.6391642421913,2423.7262837965914,,1,646.9183544771907,,1,8.112300231701015,,1,25.0,,1,2421.3049788177736,8.02071087453662,0.0007686991131426662,4.0,25.0,1.0201934545560072,178.3380261367814,11.78471058919143,0.18194921337231423,1.4066073803013524,13.373267182865096,7.8667790161788105,0.06962195129388472,24489.85008475536,470036.7049044376,8.025023078195332,8.220904186539386,272.95813615156754,8.10066007704476,8.010198524259375,8.085546321940534,8.02071087453662,8.096168363044509,8.216065122523538,276.28442943053744,275.98365372474336,284.5464840489195,283.4910000716598,8.205292933525744,2,2,2,2,2
276,2019006214,2019-05-16 14:18:00,GOERE6,Available,,12.9,0.0,0.0,0.0,8.23,-350.0,0.0,0.0,,,28.34,8.15,92.19,10.0,42.0,1017.4,16000.0,2200.0,0.003,0.2591,0.0123,-2.1,2.2097,0.2544,51.86972222222222,3.8736111111111113,3.5,GOERE6_2019006214,183.97915174928815,18.49808540175507,0.21418084216621075,0.8781414528814642,19.590407696802746,9.058216129606551,0.0,22902.352696231523,451320.81858313474,1.3587324194409827,0.0,5.549425620526521,0.06425425264986322,0.1317212179322196,36.79583034985763,28.34,GOERE6_2019006214,28.34,2,[[0.72 0.08 0.08]],737195.5958333333,136,2175.5108596181067,,1,2173.337522096011,2433.4112714019752,,1,646.5093695399178,,1,8.122290455216266,,1,25.0,,1,2430.9802911108645,8.032431420174063,0.0009041443827170379,4.0,25.0,1.0188929259627872,180.56769957004056,18.155082767186343,0.2102093720631379,0.8618584254588655,19.22715056470835,8.890253233476058,0.0,22477.683486309706,442952.15628930397,8.034998449000142,8.220886385762457,279.459349886606,8.110720421005357,8.025544826719992,8.101024671458998,8.032431420174062,8.10798364006759,8.217839185264221,281.4735857427668,281.2954808587971,286.9410224067994,286.27639552483794,8.2107887634241,2,2,2,2,2
277,2019006215,2019-05-13 15:31:00,NOORDWK2,Available,,10.02,0.0,0.0,0.0,8.27,-350.0,0.0,0.0,0.600751265,,30.02,8.11,91.0,10.4,3.0,1038.8,18000.0,2400.0,0.003,0.1203,0.0443,0.5,1.9375,0.2293,52.26138888888889,4.4061111111111115,3.5,NOORDWK2_2019006215,161.3158376767189,8.58865177086505,0.21418084216621075,3.1627371026543787,11.96556971568564,8.16450062310842,0.016142695228054164,24984.384759525296,507735.9209060266,1.224675093466263,0.004035673807013541,2.5765955312595152,0.06425425264986322,0.4744105653981568,32.26316753534378,30.02,NOORDWK2_2019006215,30.02,3,[[0.84 0.42 0.84]],737192.6465277778,133,2100.341107245877,,1,2098.242864381496,2419.3174713422877,,1,646.9977368738654,,1,8.213372726114807,,1,25.0,,1,2416.9005707715164,8.118369584478168,0.00013787716499500386,4.0,25.0,1.0201631969564762,158.1274821106894,8.418899835328478,0.20994762681617152,3.1002266226521327,11.729074084796784,8.003131898372871,0.015823640057016163,24490.576443124934,497700.68398937595,8.11864925720716,8.35226814020277,189.26277827633822,8.19516817458713,8.111213403562568,8.187582734364081,8.118369584478168,8.194803027447746,8.351660422329914,189.41598114244485,189.40074184414163,193.37307599035896,192.96201681052986,8.344327373596029,2,2,2,2,2
278,2019006216,2019-05-13 16:19:00,NOORDWK10,Available,,11.72,0.0,0.0,0.0,8.26,-350.0,0.0,0.0,0.384387465,,30.57,8.11,90.65,10.0,17.0,1039.0,18000.0,2500.0,0.003,0.1212,0.0345,0.3,1.7876,0.1967,52.30222222222222,4.3025,3.5,NOORDWK10_2019006216,148.8351955772401,8.652906023514914,0.21418084216621075,2.4630796849114236,11.33016655059255,7.003738650525192,0.009685617136832497,26025.400791172182,507735.9209060266,1.0505607975787787,0.0024214042842081243,2.595871807054474,0.06425425264986322,0.3694619527367135,29.767039115448025,30.57,NOORDWK10_2019006216,30.57,3,[[0.66 0.33 0.66]],737192.6798611111,133,2122.0504432551243,,1,2119.9305127423822,2409.7152615496316,,1,647.1418532641202,,1,8.156646545232322,,1,25.0,,1,2407.307953596036,8.100561483871711,0.0012303524609925058,4.0,25.0,1.0205792931875788,145.83403423009165,8.478426008908395,0.20986202992347514,2.413413344119964,11.101701382951834,6.8625129838274415,0.009490313199066949,25500.61613526075,497497.7684685462,8.060216706251435,8.265268294305693,238.73151191561246,8.136196093814208,8.051531868240119,8.127322754197216,8.10056148387171,8.176814933205499,8.30620343083649,212.7025312988801,215.09411895833105,244.69439846401792,244.1261346525964,8.256032111100255,2,2,3,2,2
279,2019006217,2019-05-13 17:11:00,NOORDWK20,Available,,11.65,0.0,0.0,0.0,8.26,-350.0,0.0,0.0,0.436327465,,31.58,8.41,94.46,14.0,10.5,1038.7,,,0.0022,0.0784,0.0185,0.1,1.5481,0.1278,52.34166666666667,4.175000000000001,3.5,NOORDWK20_2019006217,128.89447654571796,5.597259341943641,0.1570659509218879,1.3207818600249663,7.075107152890495,4.550471782090083,0.0032285390456108327,,,0.6825707673135125,0.0008071347614027082,1.6791778025830921,0.04711978527656637,0.19811727900374496,25.778895309143593,31.58,NOORDWK20_2019006217,31.58,3,[[0.54 0.27 0.54]],737192.7159722223,133,2072.846952997039,,1,2070.776176820219,2392.625220877518,,1,647.415755598871,,1,8.20184485516855,,1,25.0,,1,2390.234985891627,8.10791638604849,0.0006905497881057968,4.0,25.0,1.021343705598613,126.20088207247773,5.4802896529949905,0.15378363822179825,1.2931805941378487,6.927253885354638,4.455377516056689,0.0031610700961030302,,,8.103036512511936,8.30995045021576,206.770767843062,8.179346104644742,8.098278303093009,8.174481371692968,8.10791638604849,8.184205136139552,8.314725667952084,203.87042495976772,204.16255801721871,209.6332097159901,209.3427978588337,8.304874249580992,2,2,2,2,2
280,2019006218,2019-05-13 20:14:00,NOORDWK70,Available,,10.93,0.0,0.0,0.0,8.09,-350.0,0.0,0.0,,,35.05,7.93,89.72,7.6,23.0,1038.3,,,0.0008,0.0152,0.0054,1.8,1.1085,0.0414,52.56944444444445,3.531388888888889,3.5,NOORDWK70_2019006218,92.2934740978802,1.0851829336421346,0.057114891244322875,0.3855255158991794,1.5278233407856368,1.4740964927897453,0.05811370282099499,,,0.22111447391846178,0.014528425705248748,0.3255548800926404,0.017134467373296863,0.05782882738487691,18.458694819576042,35.05,NOORDWK70_2019006218,35.05,3,[[0.36 0.18 0.36]],737192.8430555556,133,2083.069686768742,,1,2080.9886980706715,2335.5634156937326,,1,648.4334805099697,,1,8.059309887461431,,1,25.0,,1,2333.2301855082246,7.960749527735206,0.00041697005792253245,4.0,25.0,1.023973113120793,90.13271238792069,1.0597767848950552,0.05577772552079238,0.3764996472653485,1.4920541576811959,1.439585155021403,0.05675315306266211,,,7.950340323054544,8.164810488470273,292.8387430535823,8.025177065552771,7.951542393750783,8.026314214133965,7.960749527735206,8.035618241839668,8.17522836541458,284.39295332208565,285.156242154013,291.84959102465336,291.93968359326885,8.165772020012213,2,2,2,2,2
281,2019006219,2019-05-15 13:12:00,TERSLG10,Available,,11.4,0.0,0.0,0.0,8.34,-350.0,0.0,0.0,0.303001677,,32.79,10.18,114.75,7.5,62.0,1028.2,19000.0,2600.0,0.0016,0.0298,0.0281,0.9,1.7511,0.026,53.461111111111116,5.100833333333333,3.5,TERSLG10_2019006219,145.7962133448787,2.127529698851027,0.11422978248864575,2.006160554956841,4.247920036296513,0.9257610824283425,0.029056851410497495,27066.416822819072,535943.4720674725,0.13886416236425136,0.007264212852624374,0.6382589096553081,0.034268934746593725,0.3009240832435261,29.159242668975743,32.79,TERSLG10_2019006219,32.79,4,[[0.284 0.71  0.994]],737194.55,135,2111.343009040113,,1,2109.233775264848,2371.484614457771,,1,647.7618028619081,,1,8.084298710344072,,1,25.0,,1,2369.115498958812,7.980252418622942,0.00030215828517101415,4.0,25.0,1.0222600239444954,142.6214563123666,2.0812020904835293,0.11174239411992107,1.9624757967311135,4.155420281334564,0.9056023523801686,0.028424129604891175,26477.037337702513,524273.1394302983,7.987804563455799,8.196010597802005,278.21532922968174,8.063051184849874,7.978982479133476,8.054035644668595,7.980252418622942,8.055317993919292,8.18791788261441,284.18234401388656,283.6360175130543,285.1951056302471,284.55558658236924,8.186616634479886,2,2,2,2,2
282,2019006220,2019-05-15 10:42:00,TERSLG50,Available,,11.58,0.0,0.0,0.0,8.22,-350.0,0.0,0.0,0.179956519,,33.74,8.47,96.38,5.5,97.0,1029.0,,,0.0007,0.0098,0.0062,3.8,1.1752,0.0138,53.7675,4.766944444444444,3.5,TERSLG50_2019006220,97.84690190331874,0.6996574177429551,0.049975529838782506,0.4426404071435023,1.19227335472524,0.49136549759658177,0.12268448373321164,,,0.07370482463948726,0.03067112093330291,0.20989722532288652,0.014992658951634751,0.06639606107152533,19.56938038066375,33.74,TERSLG50_2019006220,33.74,4,[[0.24 0.6  0.84]],737194.4458333333,135,2047.0386992146948,,1,2044.993705509186,2352.6977488959437,,1,648.0176118850062,,1,8.173140281744903,,1,25.0,,1,2350.3474014944495,8.074917684973475,0.00046536623523754417,4.0,25.0,1.0229798672326869,95.64890281566264,0.6839405546031251,0.04885289675736607,0.43269708556524245,1.1654905369257338,0.4803276323763817,0.11992854176601879,,,8.057472551077037,8.264271947814395,226.23442422612564,8.133325346800483,8.06674915594254,8.142642760464119,8.074917684973475,8.150884282798692,8.281964655778383,215.13214648778037,216.2308447741205,220.26740105190723,220.86170669907077,8.273613920153451,2,2,2,2,2
283,2019006221,2019-05-15 07:24:00,TERSLG100,Available,,10.69,0.0,0.0,0.0,8.05,-350.0,0.0,0.0,0.233325909,,34.46,8.31,93.16,4.5,110.0,1029.3,,,0.0007,0.0005,0.0064,4.1,1.2006,0.0816,54.14944444444444,4.341944444444444,3.5,TERSLG100_2019006221,99.96170049789352,0.035696807027701796,0.049975529838782506,0.456919129954583,0.5425914668210673,2.905465551005875,0.13237010087004414,,,0.43581983265088126,0.033092525217511035,0.010709042108310538,0.014992658951634751,0.06853786949318745,19.992340099578705,34.46,TERSLG100_2019006221,34.46,4,[[0.2 0.5 0.7]],737194.3083333333,135,2118.5694223159826,,1,2116.452969346636,2337.363571510772,,1,648.2350596464042,,1,8.001019503045983,,1,25.0,,1,2335.0285429678047,7.89651634216736,0.0007043290697613952,4.0,25.0,1.0235256834767152,97.66408612077355,0.03487631781397685,0.048826844939567585,0.44641686801890373,0.5301200307724482,2.8386835796211587,0.12932758113153445,,,7.892437225128409,8.10904061714784,342.2903372518669,7.966621621552502,7.893838500088018,7.967935874192557,7.89651634216736,7.970645102271905,8.112867095998139,338.44596301800595,338.7684688027318,340.9619021964862,341.07369837986096,8.11010746067894,2,2,2,2,2
284,2019006222,2019-05-15 05:19:00,TERSLG135,Available,,10.14,0.0,0.0,0.0,7.98,-350.0,0.0,0.0,,,34.61,8.83,97.92,4.2,117.0,1029.5,,,0.0006,0.0014,0.003,8.3,1.005,0.0418,54.41555555555556,4.041111111111111,3.5,TERSLG135_2019006222,83.67608612392385,0.09995105967756501,0.04283616843324215,0.21418084216621075,0.35696807027701793,1.4883389709809505,0.26796874078569916,,,0.22325084564714257,0.06699218519642479,0.029985317903269502,0.012850850529972644,0.03212712632493161,16.735217224784773,34.61,TERSLG135_2019006222,34.61,4,[[0.16 0.4  0.56]],737194.2215277777,135,2129.555832102079,,1,2127.428403698381,2323.1991461501466,,1,648.2713255761827,,1,7.955993072376147,,1,25.0,,1,2320.8782678822645,7.848659070927564,0.0002006729777025219,4.0,25.0,1.0236394227342924,81.74371196100736,0.09764283932185899,0.04184693113793957,0.20923465568969785,0.34872442614949645,1.4539680066300853,0.26178040317157286,,,7.840427944098081,8.063835831412641,383.03111866630394,7.9139340567920575,7.848657684393339,7.92217060671397,7.848659070927564,7.922170203293788,8.071951406996742,374.4692815528255,375.14428390689574,374.46642619845846,375.14183376840646,8.07195427340519,2,2,2,2,2
285,2019006223,2019-05-14 09:40:00,ROTTMPT50,Available,,10.15,0.0,0.0,0.0,8.1,-350.0,0.0,0.0,0.147597783,,33.78,7.96,87.86,,,,,,0.0016,0.017,0.0374,5.7,1.2984,0.063,53.95388888888889,6.31,3.5,ROTTMPT50_2019006223,108.10450768487836,1.213691438941861,0.11422978248864575,2.6701211656720947,3.9980423871026014,2.24319031511483,0.18402672559981748,,,0.3364785472672245,0.04600668139995437,0.36410743168255827,0.034268934746593725,0.4005181748508142,21.620901536975673,33.78,ROTTMPT50_2019006223,33.78,4,[[0.33 0.77 0.33]],737193.4027777778,134,2108.7317110786175,,1,2106.625085992625,2349.093759527333,,1,648.0130441633534,,1,8.046286816151781,,1,25.0,,1,2346.7470125148184,7.945393344085963,0.0002829253211141964,4.0,25.0,1.0230101846472401,105.67295351234019,1.186392332311308,0.11166045480577017,2.610063131084878,3.908115918201956,2.1927350761305853,0.17988748143624256,,,7.941057060218537,8.167693166419523,295.0355823787045,8.015825367657094,7.939849723103619,8.014507332801097,7.945393344085964,8.02011206573742,8.171788775649759,291.48063925522536,291.7917516059437,296.0299464992741,295.9426979962614,8.166080658746905,2,2,2,2,2
286,2019006224,2019-05-14 11:08:00,ROTTMPT70,Available,,10.01,0.0,0.0,0.0,8.11,-350.0,0.0,0.0,0.146863279,,34.07,8.06,88.87,4.2,51.0,1036.5,,,0.0011,0.004,0.0274,5.4,1.0559,0.0575,54.11805555555556,6.214166666666667,3.5,ROTTMPT70_2019006224,87.91400929179225,0.28557445622161437,0.07853297546094395,1.9561850251180584,2.3202924568006167,2.0473562399857577,0.17434110846298498,,,0.30710343599786366,0.043585277115746245,0.0856723368664843,0.023559892638283186,0.29342775376770874,17.58280185835845,34.07,ROTTMPT70_2019006224,34.07,4,[[0.21 0.49 0.21]],737193.463888889,134,2102.5724151169893,,1,2100.471943173816,2337.6125365743674,6.761706596627391,2,647.9177236031861,0.16002779264249511,2,8.044675564998085,0.002705029901902023,2,25.0,0.0,2,2335.2772593150526,7.7453544735203375,0.00027737811972656216,4.0,25.0,1.0232300059431652,85.91813060716224,0.2790911667591152,0.0767500708587567,1.9117744922999391,2.2676157299178112,2.0008758813699967,0.17038310785490068,,,7.928882574910873,8.157307377479857,301.2275310482896,8.003501488945062,7.937912487477296,8.012542433128592,7.745354473520337,7.817231635036207,7.96629906701698,498.35896913999716,479.05829442104294,293.7249501607761,294.3740811775799,8.16626247860937,2,2,3,2,2
287,2019006695,2019-05-27 11:03:00,NOORDWK2,Available,,13.81,0.0,0.0,0.0,8.15,-350.0,0.0,0.0,0.64565,,26.18,7.44,84.61,12.0,258.0,1008.5,,,0.0051,0.4396,0.0721,7.7,1.9728,0.3168,52.26138888888889,4.4061111111111115,3.5,NOORDWK2_2019006695,164.25490816445475,31.384632738755414,0.3641074316825583,5.147479573394598,36.896219743832575,11.280042727434573,0.24859750651203413,,,1.6920064091151858,0.06214937662800853,9.415389821626624,0.10923222950476749,0.7721219360091897,32.85098163289095,26.3,NOORDWK2_2019006695,26.18,3,[[0.84 0.42 0.84]],737206.4604166667,147,2284.9215268356356,,1,2282.638887947688,2475.5078154308226,,1,645.8124961900353,,1,8.012470552122544,,1,25.0,,1,2473.0347806501727,7.921122225372459,0.0005510639482081434,4.0,25.0,1.017261238152462,161.46777445562813,30.852087508766008,0.3579291316986048,5.0601353716606665,36.27015201212528,11.088639087360937,0.24437921861992307,,,7.9253634261517485,8.094396098738052,409.88355868594914,7.999831321587158,7.918384686166695,7.992567845592,7.92112222537246,7.995343195486074,8.089514091810196,414.6218670371582,414.26969594952413,417.70434992774847,417.12221217124613,8.086696985397298,2,2,2,2,2
288,2019006696,2019-05-27 11:56:00,NOORDWK10,Available,,13.2,0.0,0.0,0.0,8.13,-350.0,0.0,0.0,0.38004,,30.28,7.21,83.1,11.8,259.0,1008.4,,,0.0032,0.1555,0.0712,6.4,1.7039,0.1424,52.30222222222222,4.3025,3.5,NOORDWK10_2019006696,141.86635138960582,11.101706985615257,0.2284595649772915,5.083225320744735,16.413391871337282,5.070322236069076,0.2066264989190933,,,0.7605483354103614,0.05165662472977332,3.330512095684577,0.06853786949318745,0.7624837981117103,28.373270277921165,30.3,NOORDWK10_2019006696,30.28,3,[[0.66 0.33 0.66]],737206.4972222223,147,2194.6247908003156,,1,2192.432358441874,2425.082953148963,,1,646.9943583885287,,1,8.049351661280495,,1,25.0,,1,2422.6602928561074,7.959863455712018,0.0005371099778237971,4.0,25.0,1.0203598823871416,139.03560286759622,10.880187644816758,0.22390096761037703,4.981796529330889,16.08588514175802,4.969150908017874,0.20250355044897358,,,7.956930819599345,8.13639821748938,343.03442777104556,8.031906182883075,7.947783044570724,8.022494134859343,7.959863455712019,8.034717109931819,8.138958767802775,340.2651616672461,340.4969505663272,351.8037572412756,351.0638850744619,8.126564268840772,2,2,2,2,2
289,2019006697,2019-05-27 13:03:00,NOORDWK20,Available,,12.83,0.0,0.0,0.0,8.23,-350.0,0.0,0.0,0.34103,,31.56,7.67,88.37,10.8,253.0,1008.4,,,0.0013,0.0798,0.0195,5.3,1.6868,0.02,52.34166666666667,4.175000000000001,3.5,NOORDWK20_2019006697,140.44260902869132,5.697210401621206,0.09281169827202466,1.39217547408037,7.1821975739736,0.7121239095602635,0.17111256941737413,,,0.10681858643403952,0.04277814235434353,1.7091631204863618,0.0278435094816074,0.20882632111205549,28.088521805738267,31.6,NOORDWK20,31.56,3,[[0.54 0.27 0.54]],737206.54375,147,2132.5467335342737,,1,2130.416317217057,2402.0984417669392,,1,645.9738617835078,,1,8.114928849559236,,1,25.0,,1,2399.6987430239155,8.017750545311344,0.0009561337674424612,4.0,25.0,1.0213285647962826,137.5097239708599,5.578234662180029,0.09087349700293282,1.3631024550439923,7.032210614226954,0.6972525141332026,0.16753919876068948,,,8.016396219308483,8.202844046834565,279.8479260320216,8.091931517179736,8.011391432878792,8.086758760882635,8.017750545311344,8.093181957170442,8.203884401837932,278.7822959960587,278.88029462617175,283.81627586957075,283.44978374608723,8.197379453094726,2,2,2,2,2
290,2019006698,2019-05-27 16:13:00,NOORDWK70,Available,,12.2,0.0,0.0,0.0,8.13,-350.0,0.0,0.0,0.14607,,35.06,7.62,88.61,10.4,242.0,1007.1,,,0.0,0.0019,0.006,6.6,1.1759,0.0195,52.56944444444445,3.531388888888889,3.5,NOORDWK70_2019006698,97.90518375435032,0.13564786670526682,0.0,0.4283616843324215,0.5640095510376884,0.6943208118212568,0.21308357701031494,,,0.10414812177318852,0.053270894252578735,0.04069436001158005,0.0,0.06425425264986322,19.581036750870066,35.0,NOORDWK70_2019006698,35.06,3,[[0.36 0.18 0.36]],737206.6756944444,147,2101.9129664944307,,1,2099.8131533410897,2340.4258101910914,,1,648.2163872165753,,1,8.031130174841346,,1,25.0,,1,2338.087722468623,7.930254974503727,0.0003927922426763277,4.0,25.0,1.023980697954099,95.61233326952713,0.13247111686410654,0.0,0.4183298427287574,0.5508009595928639,0.6780604489991865,0.20809335316188413,,,7.923109167147297,8.117026107022006,334.3621877966339,7.997661915590664,7.923353224418769,7.997815183488968,7.930254974503727,8.00479367777371,8.12406686936976,327.76857941361595,328.3491689362794,334.1322972449183,334.15278885576544,8.116983605504885,2,2,2,2,2
291,2019006699,2019-05-28 16:41:00,TERSLG10,Available,,12.92,0.0,0.0,0.0,8.17,-350.0,0.0,0.0,0.52771,,33.37,7.63,89.12,7.5,9.0,1012.4,,,-0.0001,0.0079,0.0257,6.7,1.5356,0.0226,53.461111111111116,5.100833333333333,3.5,TERSLG10_2019006699,127.85372920586816,0.5640095510376884,0.0,1.8348158812238722,2.39168607085602,0.8047000178030976,0.2163121160559258,,,0.12070500267046463,0.05407802901398145,0.1692028653113065,0.0,0.2752223821835808,25.570745841173633,33.3,TERSLG10_2019006699,33.37,4,[[0.284 0.71  0.994]],737207.6951388889,148,2119.7319455450624,,1,2117.614331213849,2370.9797245556624,,1,646.8890677411332,,1,8.07039160666982,,1,25.0,,1,2368.6111134422204,7.972595250970461,0.0001904732457952846,4.0,25.0,1.0226994627715211,125.01593465140175,0.5514910015785277,0.0,1.7940909798187545,2.3386010826431236,0.7868391908824868,0.21151093153967127,,,7.963779564438886,8.147570522959969,316.0132822911967,8.038786115684507,7.964437046637768,8.039343027168588,7.972595250970462,8.047587882270852,8.156283610317503,308.3129146156106,309.0009504846415,315.430848856,315.48332219817377,8.14793013484575,2,2,2,2,2
292,2019006700,2019-05-28 14:12:00,TERSLG50,Available,,12.8,0.0,0.0,0.0,8.21,-350.0,0.0,0.0,0.17229,,34.21,8.0,93.61,6.5,10.0,1011.0,,,-0.0001,0.0031,0.0067,5.3,1.3033,0.0064,53.7675,4.766944444444444,3.5,TERSLG50_2019006700,108.51248064209948,0.22132020357175114,0.0,0.47833721417120406,0.6925180563374148,0.22787965105928432,0.17111256941737413,,,0.034181947658892646,0.04277814235434353,0.06639606107152533,0.0,0.07175058212568061,21.702496128419895,34.2,TERSLG50_2019006700,34.21,4,[[0.24 0.6  0.84]],737207.5916666667,148,2080.124226661289,,1,2078.0461804808083,2352.629953689757,,1,647.0586384310719,,1,8.102839071134312,,1,25.0,,1,2350.2796740157414,8.004596968267242,0.002142621766920752,4.0,25.0,1.0233361392131621,106.03796395340261,0.21627322156522596,0.0,0.46742922080226257,0.6767258868331264,0.22268308752830698,0.16721052141180287,,,7.9944561479579646,8.180704349010727,284.19619228854486,8.069738564101497,7.995923244458931,8.071145199644244,8.004596968267242,8.079904414970903,8.190852830811478,276.1564350842457,276.9116816217131,283.0183825538756,283.1298333911446,8.181984243552487,2,2,2,2,2
293,2019006701,2019-05-28 06:35:00,ROTTMPT50,Available,,11.43,0.0,0.0,0.0,8.12,-350.0,0.0,0.0,,,33.65,7.66,86.87,,,,,,0.0006,0.009,0.029,6.1,1.3411,0.1078,53.95388888888889,6.31,3.5,ROTTMPT50_2019006701,111.65970059780527,0.6425425264986323,0.04283616843324215,2.070414807606704,2.7557935025385785,3.8383478725298206,0.1969408817822608,,,0.5757521808794731,0.0492352204455652,0.1927627579495897,0.012850850529972644,0.3105622211410056,22.331940119561054,33.7,ROTTMPT50_2019006701,33.65,4,[[0.33 0.77 0.33]],737207.2743055555,148,2110.9483460806055,,1,2108.8395065740315,2363.157526883305,,1,646.9247612351804,,1,8.06845942656861,,1,25.0,,1,2360.796730153152,7.972438409989838,0.0006943185538742614,4.0,25.0,1.0229116554933881,109.15869420213778,0.6281505573310828,0.04187670382207218,2.024040684733489,2.6940679458866437,3.752374754864283,0.1925297074528581,,,7.962916511206255,8.170019433388571,295.43311653824185,8.037919347374569,7.962172609104513,8.037067234768516,7.972438409989837,8.047442006744864,8.179455145683335,287.6439373330344,288.3404362983875,296.04749174712447,295.9922700678236,8.168917549689462,2,2,2,2,2
294,2019006702,2019-05-28 08:06:00,ROTTMPT70,Available,,11.1,0.0,0.0,0.0,8.17,-350.0,0.0,0.0,0.23185,,33.94,7.79,87.87,6.4,357.0,1006.9,,,0.0001,0.0043,0.0151,2.9,1.2074,0.0731,54.11805555555556,6.214166666666667,3.5,ROTTMPT70_2019006702,100.52786705077182,0.30699254043823543,0.007139361405540359,1.0780435722365942,1.39217547408037,2.6028128894427627,0.09362763232271415,,,0.3904219334164144,0.023406908080678537,0.09209776213147063,0.002141808421662108,0.16170653583548913,20.105573410154364,33.9,ROTTMPT70_2019006702,33.94,4,[[0.21 0.49 0.21]],737207.3375,148,2114.4118334608947,,1,2112.299533926968,2353.5788650597037,,1,647.0602059906456,,1,8.042012965927247,,1,25.0,,1,2351.2276374222815,7.942624783771881,0.000464437882508829,4.0,25.0,1.023131461000932,98.25508342048748,0.3000519015786142,0.006977951199502656,1.0536706311249011,1.360700483903018,2.543967211111292,0.0915108526045304,,,7.93646580212126,8.147978431700428,311.65735339930245,8.01116452035403,7.935394430972813,8.009977873761388,7.9426247837718815,8.017288559058692,8.153951826327598,306.34640282946873,306.8103031145474,312.58722392275416,312.5057185838682,8.146517299868817,2,2,2,2,2
